property_id,locality,area_sqft,bedrooms,bathrooms,house_age,parking_spaces,furnishing,price_inr,data_kind,observed_on,area_basis,property_type,price_basis,source_url
demo-00577,Koyambedu,2638.0,5,4,33,1,Unfurnished,30439900.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00578,Thoraipakkam,1058.0,2,3,29,1,Unfurnished,8167900.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00579,Anna Nagar,1706.0,3,2,10,2,Unfurnished,27904635.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00580,Anna Nagar,2014.0,4,3,29,1,Unfurnished,27729801.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00581,Thiruporur,420.0,1,1,14,2,Furnished,1814310.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00582,Anna Nagar,1874.0,5,5,0,2,Semi-Furnished,34318963.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00583,Adyar,2508.0,5,6,27,2,Furnished,43851791.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00584,Kodambakkam,1466.0,4,3,30,2,Unfurnished,11820860.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00585,Thoraipakkam,1641.0,4,3,12,2,Furnished,17180270.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00586,Porur,1461.0,4,5,16,2,Unfurnished,11433816.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00587,Anna Nagar,1949.0,4,3,13,2,Unfurnished,37158159.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00588,Thiruporur,1950.0,5,5,4,1,Unfurnished,10492776.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00589,Thiruporur,1508.0,3,4,35,0,Furnished,4582263.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00590,Teynampet,1643.0,3,3,0,0,Furnished,48137926.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00591,Thoraipakkam,2222.0,4,3,20,2,Furnished,18715272.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00592,Karapakkam,427.0,1,2,0,0,Furnished,5385316.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00593,Velachery,2436.0,5,4,24,2,Unfurnished,24914525.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00594,Kilpauk,1963.0,4,3,32,2,Furnished,28946556.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00595,Teynampet,1873.0,4,3,23,1,Semi-Furnished,49114021.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00596,Kundrathur,1028.0,2,2,21,2,Semi-Furnished,6457491.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00597,Teynampet,805.0,2,3,29,0,Semi-Furnished,22772874.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00598,Navalur,1784.0,3,3,35,1,Semi-Furnished,13600276.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00599,Navalur,1498.0,4,3,31,2,Unfurnished,10646014.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00600,Navalur,2229.0,4,4,8,2,Unfurnished,16757395.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00601,Teynampet,1994.0,4,3,20,0,Semi-Furnished,56705982.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00602,Ramapuram,2056.0,5,5,29,2,Semi-Furnished,22954697.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00603,Chromepet,2682.0,5,4,10,1,Furnished,16879129.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00604,Thiruporur,1484.0,4,5,24,2,Semi-Furnished,5560550.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00605,Kundrathur,1087.0,2,3,0,1,Unfurnished,7336750.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00606,Kilpauk,1492.0,3,4,31,1,Semi-Furnished,24924556.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00607,Koyambedu,1133.0,3,2,22,0,Semi-Furnished,11903643.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00608,Velachery,1480.0,4,3,26,1,Furnished,13186920.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00609,Thiruporur,2689.0,5,4,29,2,Semi-Furnished,10659045.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00610,Thiruporur,846.0,2,3,7,2,Semi-Furnished,3981426.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00611,Kovur,1717.0,3,4,16,0,Furnished,10761398.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00612,Teynampet,541.0,1,1,30,0,Semi-Furnished,16585561.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00613,Kodambakkam,2098.0,4,5,5,2,Furnished,32151204.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00614,Porur,1259.0,3,3,29,1,Furnished,9512325.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00615,Navalur,1582.0,3,2,10,2,Furnished,16379508.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00616,Karapakkam,1761.0,3,2,20,0,Furnished,14947827.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00617,Karapakkam,746.0,2,1,18,1,Semi-Furnished,6616300.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00618,Anna Nagar,1295.0,3,4,24,0,Unfurnished,15138013.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00619,Chromepet,1635.0,4,3,30,2,Semi-Furnished,8815709.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00620,Kovur,897.0,2,1,12,2,Unfurnished,4978032.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00621,Koyambedu,536.0,1,2,6,0,Semi-Furnished,7652224.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00622,Chromepet,937.0,2,1,15,0,Furnished,6054644.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00623,Kovur,493.0,1,1,22,2,Semi-Furnished,3061881.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00624,Navalur,857.0,2,3,27,0,Unfurnished,5619900.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00625,Egmore,1541.0,4,5,27,2,Unfurnished,27663686.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00626,Kilpauk,417.0,1,1,12,2,Furnished,5830358.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00627,Kodambakkam,2260.0,4,5,33,0,Furnished,26695623.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00628,Koyambedu,1001.0,2,3,2,0,Semi-Furnished,14604545.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00629,Kodambakkam,2222.0,5,5,4,2,Furnished,25746664.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00630,Ramapuram,2190.0,4,5,0,0,Furnished,29418340.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00631,Kilpauk,732.0,2,1,33,1,Semi-Furnished,7813070.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00632,Kovur,1240.0,3,2,6,0,Unfurnished,8274005.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00633,Kodambakkam,408.0,1,2,21,1,Furnished,4467657.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00634,Egmore,596.0,1,1,29,1,Semi-Furnished,11591196.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00635,Porur,2633.0,5,6,27,2,Furnished,16492222.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00636,Karapakkam,2522.0,5,5,34,2,Furnished,17211705.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00637,Kilpauk,351.0,1,2,1,1,Semi-Furnished,5928479.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00638,Teynampet,792.0,2,2,14,1,Semi-Furnished,20512522.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00639,Velachery,509.0,1,1,18,1,Unfurnished,3844011.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00640,Porur,890.0,2,2,25,2,Furnished,7035811.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00641,Thoraipakkam,1162.0,2,3,22,0,Unfurnished,8296012.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00642,Thiruporur,1082.0,2,3,20,0,Semi-Furnished,3679284.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00643,Koyambedu,1386.0,3,4,11,1,Semi-Furnished,16379663.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00644,Teynampet,537.0,1,2,3,2,Unfurnished,17471003.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00645,Kilpauk,2969.0,5,6,15,2,Semi-Furnished,53841092.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00646,Kovur,1861.0,4,5,9,0,Furnished,15131372.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00647,Kundrathur,2043.0,4,4,19,0,Unfurnished,10030569.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00648,Velachery,580.0,1,1,28,1,Unfurnished,3622430.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00649,Thiruporur,1649.0,4,4,19,1,Unfurnished,6750375.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00650,Koyambedu,2858.0,5,6,20,1,Unfurnished,40354127.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00651,Porur,374.0,1,1,1,0,Unfurnished,3483662.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00652,Egmore,2048.0,4,5,23,2,Semi-Furnished,37290756.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00653,Teynampet,1091.0,2,3,15,2,Furnished,26748279.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00654,Kundrathur,2015.0,4,3,4,2,Furnished,11524473.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00655,Kundrathur,1422.0,3,4,7,1,Furnished,10768270.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00656,Teynampet,2522.0,5,6,28,0,Furnished,52872756.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00657,Navalur,388.0,1,1,33,1,Semi-Furnished,2222687.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00658,Anna Nagar,808.0,2,1,18,0,Furnished,13915018.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00659,Karapakkam,835.0,2,1,35,0,Unfurnished,6023617.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00660,Egmore,999.0,2,3,6,1,Furnished,16828430.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00661,Ramapuram,921.0,2,1,10,1,Unfurnished,12342095.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00662,Adyar,822.0,2,2,33,0,Furnished,13827687.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00663,Egmore,571.0,1,1,6,2,Unfurnished,10233822.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00664,Navalur,1774.0,4,3,23,0,Unfurnished,10443423.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00665,Porur,1385.0,3,4,7,1,Semi-Furnished,14354360.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00666,Koyambedu,2262.0,5,5,11,1,Furnished,29739247.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00667,Thiruporur,1582.0,4,3,17,1,Unfurnished,7485447.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00668,Thoraipakkam,533.0,1,1,12,2,Unfurnished,6156236.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00669,Chromepet,462.0,1,1,31,2,Semi-Furnished,2364083.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00670,Velachery,1062.0,3,2,35,2,Furnished,8757355.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00671,Navalur,1773.0,3,4,18,1,Furnished,16368852.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00672,Navalur,1108.0,2,2,18,0,Semi-Furnished,9721793.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00673,Anna Nagar,2124.0,4,4,1,1,Semi-Furnished,28076480.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00674,Navalur,1702.0,3,3,8,1,Semi-Furnished,14482800.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00675,Ramapuram,2307.0,4,3,1,1,Furnished,28215313.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00676,Kundrathur,434.0,1,1,30,1,Unfurnished,1791585.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00677,Anna Nagar,2514.0,5,5,8,0,Unfurnished,40026122.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00678,Koyambedu,1004.0,2,1,12,1,Unfurnished,10391014.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00679,Thoraipakkam,1250.0,3,3,30,2,Unfurnished,10665684.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00680,Ramapuram,1216.0,3,3,25,1,Semi-Furnished,11116606.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00681,Chromepet,1892.0,5,4,22,2,Furnished,10707662.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00682,Velachery,1030.0,2,3,1,2,Semi-Furnished,11019748.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00683,Velachery,1090.0,2,2,20,2,Semi-Furnished,9030217.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00684,Chromepet,1080.0,2,1,20,0,Unfurnished,7372614.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00685,Teynampet,858.0,2,2,11,2,Semi-Furnished,25997138.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00686,Kodambakkam,401.0,1,1,26,1,Unfurnished,5865527.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00687,Navalur,463.0,1,1,33,1,Furnished,3123167.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00688,Kovur,973.0,2,1,9,1,Semi-Furnished,6275045.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00689,Teynampet,1739.0,3,3,11,0,Semi-Furnished,59914291.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00690,Velachery,1137.0,2,1,11,2,Furnished,10997498.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00691,Teynampet,1158.0,2,1,30,1,Unfurnished,26964663.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00692,Thoraipakkam,2250.0,4,3,2,2,Semi-Furnished,27940115.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00693,Velachery,1182.0,2,1,32,2,Semi-Furnished,8747132.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00694,Anna Nagar,2332.0,5,5,27,1,Unfurnished,35086792.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00695,Karapakkam,1447.0,4,3,17,2,Unfurnished,14004654.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00696,Ramapuram,371.0,1,1,21,1,Unfurnished,4451023.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00697,Navalur,895.0,2,1,32,1,Unfurnished,6563083.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00698,Adyar,414.0,1,2,27,2,Furnished,8396864.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
